Charge Code/APC Package,Description,Hospital Price,Revenue Code,CPT/HCPCS,NDC,Cash Price,,Blue Cross Commercial,Blue Cross Chip,Blue Cross Special Care,Blue Cross Community Blue,Blue Cross Federal,UPMC Commercial,UPMC For Life,UHC,United Healthcare Medicare,Cigna,Aetna Commercial,Aetna Medicare,,MIN,MAX
66230,"INSULIN, FREE",156,300,83527,,68.64,,28.91,12.92,9.07,27.1,28.91,72.87,12.95,28,12.95,70.98,31.86,13.21,,9.07,72.87
59435,ANA HEP-2 TITRE,156,302,86039,,68.64,,24.91,11.13,7.81,23.36,24.91,60.94,11.16,28,11.16,70.98,27.45,11.38,,7.81,70.98
65497,ANA TITER AND PATTERN,156,302,86039,,68.64,,24.91,11.13,7.81,23.36,24.91,60.94,11.16,28,11.16,70.98,27.45,11.38,,7.81,70.98
52190,"SPLINT ALUM LEG KL YOUTH 14""""",158,270,,,69.52,, -   , -   , -   , -   , -   ,71.1, -   ,91.64, -   ,71.89, -   , -   ,,71.1,91.64
64193,WIREGUIDE DIAG,158,272,C1769,,69.52,, -   , -   , -   , -   , -   ,71.1, -   ,91.64, -   ,71.89, -   , -   ,,71.1,91.64
53564,MULTIMERS,158,300,85247,,69.52,,51.21,22.88,16.06,48.01,51.21,133.33,22.94,28,22.94,71.89,56.43,23.4,,16.06,133.33
66007,LEUKOCYTE HISTAMINE RELEASE,158,300,86343,,69.52,,27.82,12.43,8.72,26.08,27.82,69,12.46,28,12.46,71.89,30.65,12.71,,8.72,71.89
67413,ANTIMULLERIAN HORMONE,158,300,83520,,69.52,,38.55,17.23,12.09,36.15,38.55,62.55,17.27,28,17.27,71.89,42.48,17.62,,12.09,71.89
66040,PHENYTOIN,158,300,80185,,69.52,,29.58,13.22,9.28,27.73,29.58,50.7,13.25,28,13.25,71.89,32.6,13.52,,9.28,71.89
19727,FSH BY RIA SERUM,158,301,83001,,69.52,,41.48,18.53,13.01,38.89,41.48,74.74,18.58,28,18.58,71.89,45.71,18.95,,13.01,74.74
65730,NTX TELOPEPTIDE,158,301,82523,,69.52,,41.7,18.63,13.08,39.1,41.7,71.56,18.68,28,18.68,71.89,45.95,19.05,,13.08,71.89
66816,COLLAGEN TYPE 1 C-TELOPEPTIDE,158,301,82523,,69.52,,41.7,18.63,13.08,39.1,41.7,71.56,18.68,28,18.68,71.89,45.95,19.05,,13.08,71.89
64598,"DILANTIN/PHENYTOIN, TOTAL",158,301,80185,,69.52,,29.58,13.22,9.28,27.73,29.58,50.7,13.25,28,13.25,71.89,32.6,13.52,,9.28,71.89
53129,LYME DISEASE (BY ELISA),158,302,86618,,69.52,,38.02,16.99,11.92,35.64,38.02,66.71,17.03,28,17.03,71.89,41.89,17.37,,11.92,71.89
1017,BIRTHING ROOM PER HOUR,158,724,,,69.52,, -   , -   , -   , -   , -   ,71.1, -   ,91.64, -   ,71.89, -   , -   ,,71.1,91.64
67374,PROCALCITONIN,159,300,84145,,69.96,,60.76,27.15,19.05,56.97,60.76,71.55,27.22,28,27.22,72.35,66.96,27.76,,19.05,72.35
60,"EPSTEIN BARR VIRUS AB, IGG",159,302,86665,,69.96,,40.5,18.1,12.7,37.97,40.5,71.97,18.14,28,18.14,72.35,44.62,18.5,,12.7,72.35
64,"EPSTEIN BARR VIRUS AB, IGM",159,302,86665,,69.96,,40.5,18.1,12.7,37.97,40.5,71.97,18.14,28,18.14,72.35,44.62,18.5,,12.7,72.35
65186,HEPATITIS B CORE ANTIBODY,159,302,86704,,69.96,,26.9,12.02,8.44,25.22,26.9,62.11,12.05,28,12.05,72.35,29.64,12.29,,8.44,72.35
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64382,"HYDRATE IV INFUSION, ADD ON",159,450,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
64565,"HYDRATE IV INFUSION, ADD ON",159,940,96361,,69.96,,77.33,34.55,24.25,72.5,77.33,71.55,34.64,92.22,34.64,72.35,85.21,35.33,,24.25,92.22
67791,FEEDING TUBE MIC J,160,278,,,70.4,, -   , -   , -   , -   , -   ,72, -   ,92.8, -   ,72.8, -   , -   ,,72,92.8
67067,IMMUNOASSAY EACH ANALYTE,160,300,83516,,70.4,,25.74,11.5,8.07,24.13,25.74,70.69,11.53,28,11.53,72.8,28.36,11.76,,8.07,72.8
65391,PROTEINASE 3 ANTIBODY,160,301,83516,,70.4,,25.74,11.5,8.07,24.13,25.74,70.69,11.53,28,11.53,72.8,28.36,11.76,,8.07,72.8
65416,ANTI-GLIADIN IgA ANTIBODY,160,301,83516,,70.4,,25.74,11.5,8.07,24.13,25.74,70.69,11.53,28,11.53,72.8,28.36,11.76,,8.07,72.8
65489,MITOCHONDRIAL ANTIBODIES,160,301,83516,,70.4,,25.74,11.5,8.07,24.13,25.74,70.69,11.53,28,11.53,72.8,28.36,11.76,,8.07,72.8
65604,HISTONE AB,160,301,83516,,70.4,,25.74,11.5,8.07,24.13,25.74,70.69,11.53,28,11.53,72.8,28.36,11.76,,8.07,72.8
65770,PARIETAL CELL AB,160,301,83516,,70.4,,25.74,11.5,8.07,24.13,25.74,70.69,11.53,28,11.53,72.8,28.36,11.76,,8.07,72.8
66342,ANTI-GLIADIN IgG Ab,160,301,83516,,70.4,,25.74,11.5,8.07,24.13,25.74,70.69,11.53,28,11.53,72.8,28.36,11.76,,8.07,72.8
68187,KYPHON EPEDE BONE CEMENT,161,278,C1713,,70.84,, -   , -   , -   , -   , -   ,72.45, -   ,93.38, -   ,73.26, -   , -   ,,72.45,93.38
68188,KYPHON XPEDE BONE CEMENT W/MIX,161,278,C1713,,70.84,, -   , -   , -   , -   , -   ,72.45, -   ,93.38, -   ,73.26, -   , -   ,,72.45,93.38
67630,T CELLS ABSOLUTE COUNT,161,300,86361,,70.84,,59.78,26.71,18.75,56.05,59.78,258.64,26.78,28,26.78,73.26,65.88,27.32,,18.75,258.64
65446,BETA 2  MICROGLOBULIN,161,300,82232,,70.84,,36.12,16.14,11.33,33.86,36.12,75.44,16.18,28,16.18,73.26,39.8,16.5,,11.33,75.44
19973,THYROGLOBULIN,161,301,84432,,70.84,,35.85,16.02,11.24,33.61,35.85,64.94,16.06,28,16.06,73.26,39.51,16.38,,11.24,73.26
53562,RCOF (RISTOCETIN COFACTOR),161,305,85245,,70.84,,51.21,22.88,16.06,48.01,51.21,134.77,22.94,28,22.94,73.26,56.43,23.4,,16.06,134.77
67678,POSISEP X HEMOSTAT IN NAS SPLI,162,278,,,71.28,, -   , -   , -   , -   , -   ,72.9, -   ,93.96, -   ,73.71, -   , -   ,,72.9,93.96
51084,HOUSE WIRE LOOP STAPLES PROSTH,163,270,,,71.72,, -   , -   , -   , -   , -   ,73.35, -   ,94.54, -   ,74.17, -   , -   ,,73.35,94.54
68254,ERCP EXTRACT RX BALLOON 12-15,163,278,,,71.72,, -   , -   , -   , -   , -   ,73.35, -   ,94.54, -   ,74.17, -   , -   ,,73.35,94.54
68255,ERCP EXTRACT RX BALLOON 9-12,163,278,,,71.72,, -   , -   , -   , -   , -   ,73.35, -   ,94.54, -   ,74.17, -   , -   ,,73.35,94.54
65268,ETHOSUXIMIDE,163,301,80168,,71.72,,36.48,16.3,11.44,34.2,36.48,77.01,16.34,28,16.34,74.17,40.2,16.67,,11.44,77.01
65204,CORTISOL PLASMA BY RIA,163,301,82533,,71.72,,36.39,16.26,11.41,34.12,36.39,76.66,16.3,28,16.3,74.17,40.1,16.63,,11.41,76.66
67057,CORTISOL,163,301,82533,,71.72,,36.39,16.26,11.41,34.12,36.39,76.66,16.3,28,16.3,74.17,40.1,16.63,,11.41,76.66
65956,"COCCIDIOIDES, IgG",163,302,86635,,71.72,,25.61,11.44,8.03,24.01,25.61,64.42,11.47,28,11.47,74.17,28.22,11.7,,8.03,74.17
67809,INFLATION SYRINGE,165,272,,,72.6,, -   , -   , -   , -   , -   ,74.25, -   ,95.7, -   ,75.08, -   , -   ,,74.25,95.7
67835,OSTEOCOOL INFLATION SYRINGE,165,272,,,72.6,, -   , -   , -   , -   , -   ,74.25, -   ,95.7, -   ,75.08, -   , -   ,,74.25,95.7
68274,TALON GRASP DEVICE,165,272,,,72.6,, -   , -   , -   , -   , -   ,74.25, -   ,95.7, -   ,75.08, -   , -   ,,74.25,95.7
68371,MILOOP,165,272,,,72.6,, -   , -   , -   , -   , -   ,74.25, -   ,95.7, -   ,75.08, -   , -   ,,74.25,95.7
67407,INFECTIOUS AG DETECTION,165,300,87449,,72.6,,26.74,11.95,8.39,25.07,26.74,58.02,11.98,28,11.98,75.08,29.47,12.22,,8.39,75.08
65045,IGE RIA,166,300,82785,,73.04,,36.74,16.42,11.52,34.45,36.74,78.27,16.46,28,16.46,75.53,40.49,16.79,,11.52,78.27
65307,AMINOLEVULINIC ACID (ALA),166,301,82135,,73.04,,36.72,16.41,11.52,34.43,36.72,64.99,16.45,28,16.45,75.53,40.47,16.78,,11.52,75.53
65061,INSULIN RIA,166,301,83525,,73.04,,25.52,11.4,8,23.92,25.52,42.77,11.43,28,11.43,75.53,28.12,11.66,,8,75.53
68100,POWERPICK 1.5MM,167,272,,,73.48,, -   , -   , -   , -   , -   ,75.15, -   ,96.86, -   ,75.99, -   , -   ,,75.15,96.86
68310,LENS INTRAOCCULAR MX60E,167,276,V2632,,73.48,, -   , -   , -   , -   , -   ,75.15, -   ,96.86, -   ,75.99, -   , -   ,,75.15,96.86
65768,DNA PROBE,167,300,88271,,73.48,,47.82,21.37,14.99,44.83,47.82,75.62,21.42,28,21.42,75.99,52.69,21.85,,14.99,75.99
65348,GROWTH HORMONE,167,301,83003,,73.48,,37.21,16.63,11.67,34.89,37.21,77.97,16.67,28,16.67,75.99,41.01,17,,11.67,77.97
65394,ALPHA 1 FETOPROTEIN,167,301,82105,,73.48,,37.44,16.73,11.74,35.1,37.44,65.64,16.77,28,16.77,75.99,41.25,17.11,,11.74,75.99
66563,VISCOSITY,167,305,85810,,73.48,,26.05,11.64,8.17,24.43,26.05,78.27,11.67,28,11.67,75.99,28.71,11.9,,8.17,78.27
19664,CULTURE FOR CHLAMYDIA,167,306,87110,,73.48,,43.75,19.55,13.72,41.02,43.75,74.44,19.6,28,19.6,75.99,48.22,19.99,,13.72,75.99
67075,ANAEROBIC CULTURE,167,306,87075,,73.48,,21.14,9.45,6.63,19.82,21.14,45.91,9.47,28,9.47,75.99,23.3,9.66,,6.63,75.99
64214,TC99M PENTETATE UP TO 25 mCi,167,343,A9539,,73.48,, -   , -   , -   , -   , -   ,75.15, -   ,96.86, -   ,75.99, -   , -   ,,75.15,96.86
66059,STONE ANALYSIS,168,301,82360,,73.92,,28.73,12.84,9.01,26.94,28.73,73.13,12.87,28,12.87,76.44,31.66,13.13,,9.01,76.44
65486,FECAL FATS,168,301,82710,,73.92,,37.5,16.76,11.76,35.16,37.5,66.9,16.8,28,16.8,76.44,41.33,17.14,,11.76,76.44
65350,ANTI-DNA AB SINGLE STRANDED,168,302,86226,,73.92,,27.03,12.08,8.48,25.35,27.03,59.33,12.11,28,12.11,76.44,29.79,12.35,,8.48,76.44
65530,BETA 2 TRANSFERRIN,168,302,86335,,73.92,,65.52,29.28,20.55,61.43,65.52,30.97,29.35,28,29.35,76.44,72.2,29.94,,20.55,76.44
66079,"IMMUNOFIXATION, URINE",168,302,86335,,73.92,,65.52,29.28,20.55,61.43,65.52,30.97,29.35,28,29.35,76.44,72.2,29.94,,20.55,76.44
52191,SPLINT ALUM LEG KL ADULT 15 3/,170,270,,,74.8,, -   , -   , -   , -   , -   ,76.5, -   ,98.6, -   ,77.35, -   , -   ,,76.5,98.6
52440,CATHETER INTRAUTERINE PRESSURE,170,272,,,74.8,, -   , -   , -   , -   , -   ,76.5, -   ,98.6, -   ,77.35, -   , -   ,,76.5,98.6
67247,BRONCHIAL BLOCKER,170,272,,,74.8,, -   , -   , -   , -   , -   ,76.5, -   ,98.6, -   ,77.35, -   , -   ,,76.5,98.6
67252,ET VIEW TUBE,170,272,,,74.8,, -   , -   , -   , -   , -   ,76.5, -   ,98.6, -   ,77.35, -   , -   ,,76.5,98.6
67054,ACETONE ASSAY,170,300,82010,,74.8,,18.24,8.15,5.72,17.1,18.24,33.93,8.17,28,8.17,77.35,20.1,8.33,,5.72,77.35
65308,FREE T3,170,301,84481,,74.8,,37.82,16.9,11.86,35.46,37.82,78.95,16.94,28,16.94,77.35,41.67,17.28,,11.86,78.95
67105,ILR DEVICE EVAL PROGR,170,480,93285,,74.8,,73.56,32.87,23.07,68.96,73.56,76.5,32.95,98.6,32.95,77.35,81.06,33.61,,23.07,98.6
67664,GUIDEWIRE,172,272,C1769,,75.68,, -   , -   , -   , -   , -   ,77.4, -   ,99.76, -   ,78.26, -   , -   ,,77.4,99.76
67665,RETRIEVAL DEVICE INSERTABLE,172,272,C1773,,75.68,, -   , -   , -   , -   , -   ,77.4, -   ,99.76, -   ,78.26, -   , -   ,,77.4,99.76
68329,MIXING SYRINGE 14CC LUER,172,272,,,75.68,, -   , -   , -   , -   , -   ,77.4, -   ,99.76, -   ,78.26, -   , -   ,,77.4,99.76
65757,MANGANESE SERUM,172,301,83785,,75.68,,59.49,26.58,18.66,55.78,59.49,44.43,26.65,28,26.65,78.26,65.56,27.18,,18.66,78.26
65498,"HEPATITIS E VIRUS, IgM",172,302,86790,,75.68,,28.75,12.85,9.02,26.96,28.75,84.68,12.88,28,12.88,78.26,31.68,13.14,,9.02,84.68
65549,HEPATITUS DELTA ANTIBODY,172,302,86692,,75.68,,38.31,17.12,12.01,35.92,38.31,80.62,17.16,28,17.16,78.26,42.21,17.5,,12.01,80.62
68191,SUPERVIEW 7 SPEEDBAND,173,272,,,76.12,, -   , -   , -   , -   , -   ,77.85, -   ,100.34, -   ,78.72, -   , -   ,,77.85,100.34
65716,CYSTATIN C,173,300,82610,,76.12,,41.34,18.47,12.96,38.76,41.34,77.85,18.52,28,18.52,78.72,45.56,18.89,,12.96,78.72
65666,LIPOPROTEIN A,174,301,83695,,76.56,,31.97,14.28,10.02,29.97,31.97,78.3,14.32,28,14.32,79.17,35.23,14.61,,10.02,79.17
65449,CYCLIC CITRULLINATD PEPTIDE AB,174,302,86200,,76.56,,28.91,12.92,9.07,27.1,28.91,78.3,12.95,28,12.95,79.17,31.86,13.21,,9.07,79.17
58848,CANDIDA,174,302,86628,,76.56,,26.81,11.98,8.41,25.14,26.81,81.03,12.01,28,12.01,79.17,29.54,12.25,,8.41,81.03
64308,COLLAGEN DRESSING < 16 SQ IN,175,272,,,77,, -   , -   , -   , -   , -   ,78.75, -   ,101.5, -   ,79.63, -   , -   ,,78.75,101.5
64308,COLLAGEN DRESSING < 16 SQ IN,175,272,,,77,, -   , -   , -   , -   , -   ,78.75, -   ,101.5, -   ,79.63, -   , -   ,,78.75,101.5
64316,COLLAGEN DRESSING >16 & <48 IN,175,272,,,77,, -   , -   , -   , -   , -   ,78.75, -   ,101.5, -   ,79.63, -   , -   ,,78.75,101.5
64316,COLLAGEN DRESSING >16 & <48 IN,175,272,,,77,, -   , -   , -   , -   , -   ,78.75, -   ,101.5, -   ,79.63, -   , -   ,,78.75,101.5
66454,RUBEOLA IgM,175,300,86765,,77,,28.75,12.85,9.02,26.96,28.75,45.3,12.88,28,12.88,79.63,31.68,13.14,,9.02,79.63
19789,MERCURY URINE,175,301,83825,,77,,36.3,16.22,11.38,34.03,36.3,76.14,16.26,28,16.26,79.63,40,16.59,,11.38,79.63
65557,MERCURY BLOOD,175,301,83825,,77,,36.3,16.22,11.38,34.03,36.3,76.14,16.26,28,16.26,79.63,40,16.59,,11.38,79.63
65074,"RUBEOLA AB IGG,ELIS",175,302,86765,,77,,28.75,12.85,9.02,26.96,28.75,45.3,12.88,28,12.88,79.63,31.68,13.14,,9.02,79.63
58301,PT BIOFEEDBACK,175,917,90901,,77,,45.14,20.17,14.15,42.32,45.14,78.75,20.22,101.5,20.22,79.63,49.74,20.62,,14.15,101.5
58301,PT BIOFEEDBACK,175,917,90901,,77,,45.14,20.17,14.15,42.32,45.14,78.75,20.22,101.5,20.22,79.63,49.74,20.62,,14.15,101.5
58301,PT BIOFEEDBACK,175,917,90901,,77,,45.14,20.17,14.15,42.32,45.14,78.75,20.22,101.5,20.22,79.63,49.74,20.62,,14.15,101.5
58315,OT BIOFEEDBACK,175,917,90901,,77,,45.14,20.17,14.15,42.32,45.14,78.75,20.22,101.5,20.22,79.63,49.74,20.62,,14.15,101.5
58315,OT BIOFEEDBACK,175,917,90901,,77,,45.14,20.17,14.15,42.32,45.14,78.75,20.22,101.5,20.22,79.63,49.74,20.62,,14.15,101.5
58315,OT BIOFEEDBACK,175,917,90901,,77,,45.14,20.17,14.15,42.32,45.14,78.75,20.22,101.5,20.22,79.63,49.74,20.62,,14.15,101.5
59773,BIOFEEDBACK PT (LEECH),175,917,90901,,77,,45.14,20.17,14.15,42.32,45.14,78.75,20.22,101.5,20.22,79.63,49.74,20.62,,14.15,101.5
68195,GOLD PROBE 10FR,176,272,,,77.44,, -   , -   , -   , -   , -   ,79.2, -   ,102.08, -   ,80.08, -   , -   ,,79.2,102.08
65679,HEPATITIS C AB,176,300,86803,,77.44,,31.86,14.23,9.99,29.87,31.86,75.62,14.27,28,14.27,80.08,35.1,14.56,,9.99,80.08
65324,GASTRIN,176,301,82941,,77.44,,39.36,17.59,12.34,36.9,39.36,82.37,17.63,28,17.63,80.08,43.37,17.98,,12.34,82.37
84703,HAEMOPHILUS INFLENZA B AB,176,302,86684,,77.44,,35.36,15.8,11.09,33.15,35.36,88.9,15.84,28,15.84,80.08,38.97,16.16,,11.09,88.9
65617,ENTAMOEBA HISTOLTICA AB,176,302,86753,,77.44,,27.66,12.36,8.67,25.93,27.66,70.26,12.39,28,12.39,80.08,30.48,12.64,,8.67,80.08
65795,BABESIA MICROTI IgG Ab,176,302,86753,,77.44,,27.66,12.36,8.67,25.93,27.66,70.26,12.39,28,12.39,80.08,30.48,12.64,,8.67,80.08
63759,hsCRP,176,302,86141,,77.44,,28.91,12.92,9.07,27.1,28.91,50.13,12.95,28,12.95,80.08,31.86,13.21,,9.07,80.08
66111,DERMAGRAFT WASTE PER SQ CM,176,636,Q4106,,77.44,, -   , -   , -   , -   , -   ,202.04, -   ,102.08, -   ,80.08, -   , -   ,,80.08,202.04
52214,SPLINT POSTERIOR LEAF SMALL LE,177,270,,,77.88,, -   , -   , -   , -   , -   ,79.65, -   ,102.66, -   ,80.54, -   , -   ,,79.65,102.66
52217,SPLINT POSTERIOR LEAF LARGE RI,177,270,,,77.88,, -   , -   , -   , -   , -   ,79.65, -   ,102.66, -   ,80.54, -   , -   ,,79.65,102.66
66029,"CORTISOL, SALIVA",177,300,82530,,77.88,,37.3,16.67,11.7,34.97,37.3,66.38,16.71,28,16.71,80.54,41.11,17.04,,11.7,80.54
66310,"CORTISOL, FREE, SERUM",177,300,82530,,77.88,,37.3,16.67,11.7,34.97,37.3,66.38,16.71,28,16.71,80.54,41.11,17.04,,11.7,80.54
65196,CORTISOL FREE URINE,177,301,82530,,77.88,,37.3,16.67,11.7,34.97,37.3,66.38,16.71,28,16.71,80.54,41.11,17.04,,11.7,80.54
65058,SS-A/Ro AB,177,302,86235,,77.88,,40.03,17.89,12.55,37.53,40.03,71.04,17.93,28,17.93,80.54,44.11,18.29,,12.55,80.54
65464,EXTRACTABLE NUCLEAR ANTIGENS,177,302,86235,,77.88,,40.03,17.89,12.55,37.53,40.03,71.04,17.93,28,17.93,80.54,44.11,18.29,,12.55,80.54
67242,SS-B/LA AB,177,302,86235,,77.88,,40.03,17.89,12.55,37.53,40.03,71.04,17.93,28,17.93,80.54,44.11,18.29,,12.55,80.54
67250,ANTI SM,177,302,86235,,77.88,,40.03,17.89,12.55,37.53,40.03,71.04,17.93,28,17.93,80.54,44.11,18.29,,12.55,80.54
67258,ANTI-RNP,177,302,86235,,77.88,,40.03,17.89,12.55,37.53,40.03,71.04,17.93,28,17.93,80.54,44.11,18.29,,12.55,80.54
84734,JO-1 ANTIBODY,177,302,86235,,77.88,,40.03,17.89,12.55,37.53,40.03,71.04,17.93,28,17.93,80.54,44.11,18.29,,12.55,80.54
67213,GUIDEWIRE,179,272,C1769,,78.76,, -   , -   , -   , -   , -   ,80.55, -   ,103.82, -   ,81.45, -   , -   ,,80.55,103.82
67214,INTRODUCER SHEATH,179,272,C1894,,78.76,, -   , -   , -   , -   , -   ,80.55, -   ,103.82, -   ,81.45, -   , -   ,,80.55,103.82
67212,DIALYSIS CURVED CATHETER,179,278,C1750,,78.76,, -   , -   , -   , -   , -   ,80.55, -   ,103.82, -   ,81.45, -   , -   ,,80.55,103.82
52215,SPLINT POSTERIOR LEAF MEDIUM R,180,270,,,79.2,, -   , -   , -   , -   , -   ,81, -   ,104.4, -   ,81.9, -   , -   ,,81,104.4
52216,SPLINT POSTERIOR LEAF MEDIUM L,180,270,,,79.2,, -   , -   , -   , -   , -   ,81, -   ,104.4, -   ,81.9, -   , -   ,,81,104.4
52218,SPLINT POSTERIOR LEAF LARGE LE,180,270,,,79.2,, -   , -   , -   , -   , -   ,81, -   ,104.4, -   ,81.9, -   , -   ,,81,104.4
67647,TESTOSTERONE BIOAVAILABLE,180,300,84410,,79.2,,114.48,51.15,35.9,107.33,114.48,81,51.28,28,51.28,81.9,126.15,52.31,,28,126.15
65939,CYTOLOGY FLUID BRUSHING,180,300,88104,,79.2,,67.84,30.31,21.27,63.61,67.84,18.9,30.39,28,30.39,81.9,74.76,31,,18.9,81.9
65521,INSULIN-LIKE GROWTH FACTOR II,180,301,83519,,79.2,,41.08,18.35,12.88,38.51,41.08,87.77,18.4,28,18.4,81.9,45.26,18.77,,12.88,87.77
65286,"SAMATOMEDIN, C, PLASMA",180,301,84305,,79.2,,47.46,21.21,14.88,44.5,47.46,86.16,21.26,28,21.26,81.9,52.3,21.69,,14.88,86.16
65131,ETHYLENE GLYCOL,180,301,82693,,79.2,,33.26,14.86,10.43,31.19,33.26,75.96,14.9,28,14.9,81.9,36.65,15.2,,10.43,81.9
55063,CHLAMYDIA SPP ABS IGM,180,302,86632,,79.2,,28.31,12.65,8.88,26.54,28.31,71.83,12.68,28,12.68,81.9,31.19,12.93,,8.88,81.9
53563,VW AG (VON WILLEBRAND'S ANTIGE,180,305,85246,,79.2,,51.21,22.88,16.06,48.01,51.21,94.26,22.94,28,22.94,81.9,56.43,23.4,,16.06,94.26
67007,XRAY EXAM ENTIRE SPINE 1 VIEW,180,320,72081,,79.2,,161.94,72.36,50.78,151.83,161.94,81,72.54,104.4,72.54,81.9,178.45,73.99,,50.78,178.45
67007,XRAY EXAM ENTIRE SPINE 1 VIEW,180,320,72081,,79.2,,161.94,72.36,50.78,151.83,161.94,81,72.54,104.4,72.54,81.9,178.45,73.99,,50.78,178.45
67007,XRAY EXAM ENTIRE SPINE 1 VIEW,180,320,72081,,79.2,,161.94,72.36,50.78,151.83,161.94,81,72.54,104.4,72.54,81.9,178.45,73.99,,50.78,178.45
